,text,label
1035, 약간의 발열과 근육통을 느끼며 초기 감염 증상을 보이고 있습니다.,3
1036, 경미한 코피와 함께 약간의 어지럼증을 느끼고 있습니다.,3
1037, 손톱 밑에 작은 상처를 입고 소독을 필요로 하고 있습니다.,3
1038,약간의 흉부 통증을 느끼는 사람는 휴식 후 증상이 완화될 가능성이 있습니다.,3
1039, 경미한 두통과 피로를 호소하며 진통제를 필요로 합니다.,3
1040,작은 찰과상을 입은 사람는 소독 후 경과 관찰이 필요합니다.,3
1041, 약간의 근육 경직과 허리 통증을 느끼며 자세 변화에 불편함을 보이고 있습니다.,3
1042,발가락 부위에 작은 타박상을 입은 사람는 약간의 불편함을 느끼고 있습니다.,3
1043, 경미한 복부 통증을 호소하며 추가 검사가 필요할 수 있습니다.,3
1044, 경미한 발열과 몸살 증상을 느끼며 초기 독감 증상을 보이고 있습니다.,3
1045,약간의 어깨 통증과 움직임 제한을 호소하는 사람는 물리치료가 필요할 수 있습니다.,3
1046,손가락 관절에 약간의 부종과 통증을 느끼는 사람는 단순 염증 증상을 보입니다.,3
1047, 약간의 구토와 복부 불편감을 느끼며 탈수 증상이 우려됩니다.,3
1048,작은 찰과상을 입고 출혈이 멈춘 사람는 드레싱이 필요합니다.,3
1049,약간의 통증을 느끼는 사람는 추가적인 검사 없이 관찰이 필요합니다.,3
1050, 약간의 근육통과 발열을 느끼며 초기 감염 증상을 보이고 있습니다.,3
1051,가벼운 목 통증과 뻣뻣함을 느끼는 사람는 긴장성 근육통으로 보입니다.,3
1052,작은 물집이 생긴 사람는 추가적인 처치가 필요하지 않을 수 있습니다.,3
1053,경미한 흉부 불편감을 느끼는 사람는 스트레스가 원인일 가능성이 있습니다.,3
1054, 발등에 가벼운 타박상을 입고 약간의 통증을 호소하고 있습니다.,3
1055, 약간의 발열과 복통을 호소하며 소화 장애 증상을 보이고 있습니다.,3
1056,가벼운 코막힘과 함께 두통을 느끼는 사람는 상기도 감염 초기 증상으로 보입니다.,3
1057, 약간의 두통과 피로감을 호소하며 증상이 점차 완화되고 있습니다.,3
1058,목 부위에 경미한 뻣뻣함과 통증을 느끼는 사람는 스트레칭이 필요합니다.,3
1059,발가락에 약간의 찰과상을 입은 사람는 소독 후 경과를 지켜보면 될 상태입니다.,3
1060, 약간의 복부 불편감을 호소하며 추가적인 검사와 진료가 필요할 수 있습니다.,3
1061,경미한 구토와 복부 팽만감을 호소하는 사람는 일시적인 소화 불량일 가능성이 있습니다.,3
1062, 가벼운 두통과 함께 약간의 어지럼증을 느끼고 있습니다.,3
1063,약간의 피부 발진을 보이는 사람는 경미한 알레르기 반응으로 보입니다.,3
1064, 발등에 가벼운 통증을 호소하며 다리를 사용할 때 불편함을 느끼고 있습니다.,3
1065,소화불량과 경미한 복통을 겪고 있는 사람는 추가적인 치료가 필요할 수 있습니다.,3
1066, 가벼운 열감과 함께 가벼운 근육통을 느끼고 있습니다.,3
1067,상처 부위가 약간 붓고 통증이 있는 사람는 소독과 드레싱이 필요합니다.,3
1068, 약간의 어지러움과 함께 가벼운 현기증을 느끼고 있습니다.,3
1069,피부에 경미한 상처와 발적을 보이는 사람는 치료가 필요하지 않을 수 있습니다.,3
1070, 가벼운 복부 통증을 느끼며 소화 불량의 증상을 보이고 있습니다.,3
1071,경미한 발열과 함께 가벼운 두통을 호소하는 사람는 감기 초기 증상일 가능성이 있습니다.,3
1072, 약간의 어지러움과 함께 가벼운 구토를 호소하고 있습니다.,3
1073,상처 부위에 경미한 출혈이 발생한 사람는 압박 후 상태를 확인할 필요가 있습니다.,3
1074, 손목 부위에 가벼운 타박상을 입고 있습니다.,3
1075, 가벼운 두통과 함께 목 부위에 약간의 경직을 느끼고 있습니다.,3
1076,경미한 불안과 함께 가벼운 심장 박동을 느끼는 사람는 추가적인 모니터링이 필요합니다.,3
1077, 약간의 복부 통증과 함께 설사를 호소하고 있습니다.,3
1078, 팔꿈치 부위에 작은 찰과상을 입고 소독이 필요합니다.,3
1079,발가락에 약간의 찰과상과 통증을 느끼는 사람는 소독과 진료가 필요합니다.,3
1080, 약간의 열과 함께 가벼운 근육통을 겪고 있습니다.,3
1081,경미한 기침과 함께 약간의 가래를 호소하는 사람는 상기도 감염이 의심됩니다.,3
1082, 약간의 흉부 통증과 함께 불안감을 느끼고 있습니다.,3
1083, 가벼운 발열과 함께 근육 경련을 느끼고 있습니다.,3
1084,경미한 목 통증과 함께 체온 상승을 느끼는 사람는 가벼운 감염 증상일 수 있습니다.,3
1085, 약간의 두통과 함께 가벼운 복부 불편감을 느끼고 있습니다.,3
1086, 발끝에 작은 타박상을 입고 있으며 경미한 통증을 호소하고 있습니다.,3
1087, 약간의 구역질과 함께 피로감을 느끼고 있습니다.,3
1088,손목 부위에 약간의 통증을 느끼는 사람는 부상 부위에 소염제를 필요로 합니다.,3
1089, 약간의 어지러움과 함께 체온이 상승하는 증상을 보이고 있습니다.,3
1090, 약간의 복부 팽만과 함께 가벼운 설사를 겪고 있습니다.,3
1091,손목에 작은 상처를 입은 사람는 소독 후 경과 관찰이 필요합니다.,3
1092, 가벼운 피부 발진과 두통을 보이며 초기 알레르기 반응으로 보입니다.,3
1093,약간의 귀 울림과 두통을 겪고 있는 사람는 일시적인 상태일 수 있습니다.,3
1094," 약간의 발열과 근육 통증을 호소하며, 초기 감염 증상을 보이고 있습니다.",3
1095,발목에 작은 상처를 입은 사람는 경미한 통증을 느끼고 있습니다.,3
1096,경미한 두통과 함께 약간의 눈부심을 느끼는 사람는 휴식 후 증상이 완화될 가능성이 있습니다.,3
1097, 경미한 복부 통증을 느끼며 설사를 겪고 있습니다.,3
1098,약간의 피로감을 느끼는 사람는 짧은 휴식이 필요합니다.,3
1099, 약간의 어지러움과 함께 가벼운 기침을 보이고 있습니다.,3
1100,손가락 부위에 작은 상처를 입은 사람는 경미한 통증을 호소하고 있습니다.,3
1101," 가벼운 발열과 두통을 느끼고 있으며, 경과를 지켜보아야 합니다.",3
1102,경미한 발열과 함께 어지럼증을 호소하는 사람는 휴식이 필요합니다.,3
1103, 약간의 팔꿈치 통증과 함께 불편함을 느끼고 있습니다.,3
1104,약간의 복부 팽만감을 느끼는 사람는 소화불량 증상으로 보입니다.,3
1105, 약간의 가슴 통증을 호소하며 심리적인 스트레스를 겪고 있습니다.,3
1106,경미한 두통과 함께 약간의 피로를 느끼는 사람는 휴식 후 증상이 완화될 가능성이 있습니다.,3
1107, 약간의 두통과 함께 불편함을 느끼고 있지만 증상은 경미합니다.,4
1108, 경미한 근육통과 가벼운 피로감을 호소하는 상태입니다.,4
1109,간헐적인 가벼운 기침을 겪고 있지만 전반적으로 안정된 상태의 사람입니다.,4
1110, 약간의 복부 불편감을 호소하지만 큰 증상은 없는 상태입니다.,4
1111,소화불량을 겪고 있는 사람는 가벼운 불편감을 느끼고 있으며 안정된 상태입니다.,4
1112, 가벼운 어지럼증을 느끼고 있지만 다른 증상은 없는 상태입니다.,4
1113, 약간의 열을 느끼고 있지만 증상은 경미하고 상태는 안정적입니다.,4
1114," 기침을 동반한 가벼운 감기 증상으로, 불편하지만 상태는 안정적입니다.",4
1115, 복부 팽만감을 느끼고 있지만 큰 불편함은 없이 상태가 안정적입니다.,4
1116,기침과 약간의 콧물이 있는 사람는 상태가 비교적 안정적입니다.,4
1117, 경미한 피부 발진을 보이지만 전반적인 상태는 안정적입니다.,4
1118, 약간의 눈부심을 느끼고 있지만 불편함은 적고 안정된 상태입니다.,4
1119, 약간의 근육 경련을 겪고 있지만 증상은 경미하고 안정된 상태입니다.,4
1120, 가벼운 두통과 피로감을 호소하는 상태입니다.,4
1121,경미한 상처를 입었지만 상태는 안정적이고 큰 불편함은 없습니다.,4
1122, 경미한 기침과 가벼운 발열을 겪고 있지만 안정된 상태입니다.,4
1123, 피로감을 느끼고 있지만 증상은 경미하고 상태는 안정적입니다.,4
1124,약간의 목 통증을 겪고 있지만 큰 불편함 없이 상태는 안정적입니다.,4
1125, 가벼운 어지러움과 함께 약간의 피로감을 느끼고 있습니다.,4
1126, 경미한 체온 상승과 함께 가벼운 근육통을 겪고 있습니다.,4
1127," 약간의 구역질과 가벼운 피로를 느끼고 있으며, 증상은 경미합니다.",4
1128,소화불량을 겪고 있는 사람는 경미한 복통과 함께 상태는 안정적입니다.,4
1129, 가벼운 발열과 함께 약간의 두통을 겪고 있습니다.,4
1130, 경미한 어지러움과 가벼운 구토 증세를 보이고 있습니다.,4
1131, 약간의 복부 팽만을 느끼고 있으며 상태는 안정적입니다.,4
1132, 간헐적인 기침을 하며 약간의 호흡곤란을 겪고 있습니다.,4
1133,경미한 열감과 함께  피로감을 느끼고 있습니다.,4
1134, 약간의 복부 불편감을 호소하고 있지만 증상은 경미합니다.,4
1135, 가벼운 피로감과 어지러움을 겪고 있지만 상태는 안정적입니다.,4
1136," 가벼운 근육통을 겪고 있으며, 추가적인 치료는 필요하지 않은 상태입니다.",4
1137, 약간의 발열과 함께 두통을 겪고 있지만 전반적인 상태는 안정적입니다.,4
1138, 가벼운 복부 불편감을 느끼고 있지만 큰 증상은 없습니다.,4
1139, 약간의 피로와 함께 가벼운 두통을 호소하는 상태입니다.,4
1140," 약간의 콧물과 기침을 보이지만, 상태는 안정적입니다.",4
1141,경미한 기침과 약간의 목 통증을 겪고 있는 사람는 안정된 상태입니다.,4
1142, 가벼운 피부 발진을 보이지만 증상은 경미하고 안정적입니다.,4
1143, 가벼운 두통과 약간의 어지러움을 겪고 있지만 상태는 안정적입니다.,4
1144, 약간의 발열과 함께 피로감을 느끼고 있지만 안정된 상태입니다.,4
1145, 간헐적인 구역질을 느끼고 있지만 증상은 경미합니다.,4
1146, 약간의 근육 경련과 함께 가벼운 불편감을 느끼고 있습니다.,4
1147, 약간의 불안과 초조함을 느끼고 있지만 상태는 안정적입니다.,4
1148," 약간의 열을 느끼며, 경미한 불편함을 겪고 있습니다.",4
1149, 약간의 두통과 함께 가벼운 어지러움을 겪고 있습니다.,4
1150, 약간의 가슴 통증을 느끼고 있지만 불편함은 적습니다.,4
1151, 가벼운 피로와 함께 약간의 구역질을 겪고 있습니다.,4
1152, 경미한 피부 발진과 함께 가벼운 불편감을 느끼고 있습니다.,4
1153, 간헐적인 기침과 함께 가벼운 불편감을 느끼고 있습니다.,4
1154, 약간의 어지러움과 함께 가벼운 복부 불편감을 겪고 있습니다.,4
1155, 가벼운 두통과 함께 불편함을 호소하고 있으며 상태는 안정적입니다.,4
1156, 약간의 피로감과 함께 가벼운 두통을 겪고 있습니다.,4
1157, 약간의 발열과 함께 약간의 두통을 느끼고 있습니다.,4
1158, 가벼운 어지러움과 함께 약간의 피로감을 호소하고 있습니다.,4
1159, 간헐적으로 가벼운 기침을 하고 있으며 상태는 안정적입니다.,4
1160, 약간의 가슴 통증을 느끼고 있지만 상태는 비교적 안정적입니다.,4
1161, 약간의 발열과 함께 불안함을 느끼고 있지만 큰 증상은 없습니다.,4
1162, 약간의 가슴 두근거림을 겪고 있으며 불편하지만 상태는 안정적입니다.,4
1163, 가벼운 복부 불편감을 느끼고 있지만 증상은 경미합니다.,4
1164, 약간의 어지러움과 함께 피로감을 호소하고 있습니다.,4
1165, 약간의 복부 불편감을 겪고 있으며 상태는 안정적입니다.,4
1166," 간헐적인 두통을 느끼고 있으며, 증상은 경미하고 안정적입니다.",4
1167, 경미한 가슴 통증과 함께 약간의 불안감을 느끼고 있습니다.,4
1168, 약간의 발열과 함께 가벼운 근육통을 느끼고 있습니다.,4
1169, 약간의 발열과 함께 피로감을 호소하는 상태입니다.,4
1170, 약간의 기침과 함께 가벼운 목 통증을 보이고 있습니다.,4
1171, 약간의 피로감과 함께 가벼운 어지러움을 겪고 있습니다.,4
1172, 간헐적으로 약간의 구역질을 느끼고 있으며 상태는 안정적입니다.,4
1173, 경미한 발열과 함께 약간의 근육통을 겪고 있습니다.,4
1174, 가벼운 복부 통증을 느끼고 있지만 상태는 안정적입니다.,4
1175, 약간의 불안감을 느끼고 있지만 전반적인 상태는 안정적입니다.,4
1176, 간헐적인 피로감을 느끼고 있지만 상태는 안정적입니다.,4
1177, 약간의 어지러움과 함께 피로감을 느끼고 있습니다.,4
1178, 약간의 발열과 함께 두통을 호소하고 있습니다.,4
1179, 약간의 두통과 함께 경미한 구역질을 보입니다.,4
1180, 약간의 발열과 함께 가벼운 어지러움을 겪고 있습니다.,4
1181, 약간의 구토와 함께 피로감을 느끼고 있습니다.,4
1182, 약간의 복부 불편감을 겪고 있지만 증상은 경미합니다.,4
1183, 약간의 발열과 함께 가벼운 기침을 보입니다.,4
1184, 약간의 피부 발진과 함께 가벼운 불편감을 보이고 있습니다.,4
1185, 약간의 피로감을 느끼고 있지만 큰 불편함은 없습니다.,4
1186, 가벼운 어지러움과 함께 약간의 두통을 보입니다.,4
1187, 약간의 복부 불편감을 보이지만 상태는 안정적입니다.,4
1188, 약간의 가슴 통증과 함께 가벼운 불안감을 보이고 있습니다.,4
1189, 약간의 피로와 함께 간헐적인 두통을 겪고 있습니다.,4
1190, 약간의 피로감을 보이지만 큰 불편함은 없습니다.,4
1191, 약간의 복부 팽만을 느끼고 있지만 상태는 안정적입니다.,4
1192, 간헐적인 기침을 보이지만 증상은 경미합니다.,4
1193, 약간의 피로와 함께 가벼운 어지러움을 느끼고 있습니다.,4
1194, 약간의 발열과 함께 경미한 통증을 겪고 있습니다.,4
1195, 약간의 어지러움과 함께 가벼운 피로감을 보입니다.,4
1196, 약간의 발열과 함께 가벼운 근육통을 겪고 있습니다.,4
1197, 약간의 복부 불편감을 느끼고 있지만 상태는 안정적입니다.,4
1198, 약간의 구역질과 함께 가벼운 복부 불편감을 겪고 있습니다.,4
1199, 약간의 기침과 함께 피로감을 겪고 있습니다.,4
1200, 약간의 두통과 함께 불안감을 느끼고 있습니다.,4
1201, 간헐적인 기침과 함께 약간의 불안감을 보입니다.,4
1202, 약간의 피로와 함께 가벼운 불안감을 느끼고 있습니다.,4
1203, 약간의 두통과 함께 피로감을 느끼고 있습니다.,4
1204, 가벼운 발목 염좌를 겪고 있으며 큰 불편함은 없는 상태입니다.,5
1205, 경미한 무릎 통증을 느끼고 있지만 활동에는 큰 지장이 없는 상태입니다.,5
1206,"상지에 가벼운 찰과상이 있는 사람, 특별한 치료 없이 경미한 불편을 겪고 있습니다.",5
1207,"하지에 경미한 염좌가 있는 사람, 상태는 비교적 안정적이며 큰 불편함은 없습니다.",5
1208," 경미한 발목 통증을 느끼고 있으며, 일상 생활에 큰 지장이 없는 상태입니다.",5
1209,"피부에 경미한 긁힘이 있으며, 불편함은 있지만 치료가 필요하지 않은 상태입니다.",5
1210," 경미한 찰과상을 입고 있으며, 특별한 처치 없이 불편함만 있는 상태입니다.",5
1211,발목에 약간의 붓기와 통증을 겪고 있지만 활동에 큰 지장이 없는 상태입니다.,5
1212,"경미한 물리적 충격으로 인해 상지에 불편을 겪고 있는 사람, 상태는 안정적입니다.",5
1213,"피부에 작은 상처가 있으며, 특별한 치료 없이 불편함만 있는 상태입니다.",5
1214, 경미한 통증과 함께 약간의 발열을 겪고 있지만 큰 불편함은 없습니다.,5
1215,"하지에 경미한 피부 찰과상이 있으며, 상태는 안정적이고 치료가 필요하지 않습니다.",5
1216,가벼운 손목 통증을 느끼고 있지만 특별한 치료가 필요 없는 상태입니다.,5
1217,상지에 경미한 부상으로 인해 불편감을 느끼고 있지만 큰 증상은 없습니다.,5
1218,피부에 작은 상처와 함께 약간의 불편함을 느끼고 있지만 상태는 안정적입니다.,5
1219,"경미한 상처로 인해 약간의 불편함을 느끼고 있는 사람, 큰 치료는 필요하지 않은 상태입니다.",5
1220,경미한 찰과상과 함께  약간의 불편함을 느끼고 있습니다.,5
1221, 발목 염좌 후 약간의 불편함을 겪고 있으나 큰 문제가 없는 상태입니다.,5
1222,"피부에 가벼운 찰과상이 있으며, 특별한 치료 없이 상태는 안정적입니다.",5
1223, 약간의 발열과 함께 가벼운 피부 발진을 보이고 있습니다.,5
1224,"피부에 작은 상처가 있으며, 특별한 처치 없이 상태가 안정적인 상태입니다.",5
1225, 경미한 두통을 겪고 있지만 다른 증상은 없이 상태는 안정적입니다.,5
1226, 약간의 팔꿈치 통증을 겪고 있으며 특별한 치료가 필요하지 않은 상태입니다.,5
1227,"경미한 피부 발진을 겪고 있는 사람, 특별한 치료 없이 상태가 안정적입니다.",5
1228,경미한 팔꿈치 염좌로 인해 불편함을 느끼고 있지만 큰 증상은 없습니다.,5
1229, 경미한 피부 자극을 느끼고 있지만 상태는 안정적이고 큰 문제가 없습니다.,5
1230, 약간의 발목 통증을 느끼고 있지만 활동에 큰 영향을 미치지 않는 상태입니다.,5
1231," 약간의 무릎 통증을 겪고 있으며, 활동에 지장이 없는 상태입니다.",5
1232,"상지에 가벼운 찰과상이 있으며, 특별한 치료 없이 상태는 안정적입니다.",5
1233,경미한 손목 통증을 겪고 있지만 큰 불편함은 없는 상태입니다.,5
1234, 가벼운 발목 부상으로 약간의 불편함을 겪고 있으며 상태는 안정적입니다.,5
1235,"경미한 상처로 인해 약간의 불편함을 느끼고 있는 사람, 상태는 안정적입니다.",5
1236, 발목에 작은 염좌를 겪고 있지만 큰 불편함은 없습니다.,5
1237,"피부에 작은 상처가 있으며, 큰 불편함은 없고 특별한 치료가 필요하지 않은 상태입니다.",5
1238, 손목에 가벼운 염좌를 겪고 있지만 활동에 큰 지장이 없는 상태입니다.,5
1239, 약간의 발목 통증과 가벼운 붓기를 겪고 있지만 상태는 안정적입니다.,5
1240, 경미한 손목 통증을 겪고 있으며 특별한 치료가 필요하지 않은 상태입니다.,5
1241, 약간의 무릎 통증을 겪고 있지만 큰 불편함은 없는 상태입니다.,5
1242,피부에 경미한 자극을 겪고 있지만 큰 증상은 없으며 상태는 안정적입니다.,5
1243, 약간의 팔꿈치 통증을 겪고 있지만 상태는 안정적입니다.,5
1244,"발목에 경미한 염좌가 있으며, 큰 불편함은 없지만 약간의 불편감을 느끼고 있습니다.",5
1245,경미한 발목 찰과상으로 인해 약간의 불편함을 겪고 있지만 치료가 필요하지 않은 상태입니다.,5
1246, 경미한 두통을 겪고 있지만 상태는 안정적이며 큰 문제가 없습니다.,5
1247, 약간의 발목 통증을 겪고 있지만 일상 생활에 큰 영향을 미치지 않습니다.,5
1248,"손목에 경미한 부상이 있으며, 큰 불편함은 없습니다.",5
1249, 가벼운 발목 염좌를 겪고 있으며 상태는 안정적입니다.,5
1250, 약간의 피부 자극을 겪고 있지만 특별한 치료가 필요하지 않은 상태입니다.,5
1251,"피부에 가벼운 찰과상이 있으며, 상태는 안정적입니다.",5
1252, 약간의 발목 붓기와 통증을 겪고 있지만 큰 문제가 없는 상태입니다.,5
1253, 약간의 손목 통증을 느끼고 있지만 상태는 안정적입니다.,5
1254, 가벼운 피부 자극을 겪고 있으며 큰 불편함은 없는 상태입니다.,5
1255,"발목에 작은 상처가 있으며, 특별한 처치 없이 상태는 안정적입니다.",5
1256, 경미한 무릎 통증을 느끼고 있지만 상태는 안정적입니다.,5
1257,"상지에 경미한 찰과상이 있으며, 상태는 안정적입니다.",5
1258, 가벼운 손목 통증을 느끼고 있지만 상태는 안정적입니다.,5
1259,"경미한 발목 통증을 겪고 있는 사람, 상태는 안정적입니다.",5
1260, 약간의 발목 부상을 겪고 있지만 특별한 치료는 필요하지 않은 상태입니다.,5
1261," 약간의 피부 발진을 보이며, 상태는 안정적이고 큰 문제가 없습니다.",5
1262,"경미한 발목 통증과 함께 약간의 붓기를 보이는 사람, 상태는 안정적입니다.",5
1263, 약간의 발목 염좌로 인한 불편함을 느끼고 있지만 상태는 안정적입니다.,5
1264, 약간의 두통을 겪고 있지만 다른 증상은 없이 안정된 상태입니다.,5
1265, 약간의 손목 통증을 느끼고 있지만 불편함은 적고 상태는 안정적입니다.,5
1266,"발목에 경미한 부상이 있으며, 큰 불편함은 없고 상태는 안정적입니다.",5
1267, 약간의 발목 붓기와 통증을 겪고 있지만 활동에 지장이 없는 상태입니다.,5
1268, 약간의 발목 염좌를 겪고 있지만 치료가 필요하지 않은 상태입니다.,5
1269," 약간의 손목 통증을 겪고 있으며, 상태는 안정적이고 큰 불편함은 없습니다.",5
1270,"경미한 피부 발진이 있으며, 특별한 치료 없이 상태는 안정적입니다.",5
1271, 약간의 발목 붓기와 통증을 느끼고 있지만 큰 문제는 없습니다.,5
1272," 경미한 팔꿈치 통증을 겪고 있으며, 상태는 안정적입니다.",5
1273, 약간의 피부 자극을 겪고 있지만 상태는 안정적입니다.,5
1274, 약간의 발목 염좌를 겪고 있지만 특별한 치료 없이 상태는 안정적입니다.,5
1275,"피부에 작은 상처가 있으며, 큰 불편함은 없고 상태는 안정적입니다.",5
1276, 약간의 손목 부상으로 인한 불편함을 겪고 있지만 큰 문제가 없습니다.,5
1277," 경미한 발목 통증을 겪고 있으며, 상태는 안정적입니다.",5
1278, 약간의 팔꿈치 통증을 느끼고 있으며 상태는 안정적입니다.,5
1279,"피부에 경미한 상처가 있으며, 특별한 처치 없이 상태는 안정적입니다.",5
1280, 약간의 손목 부상을 겪고 있지만 특별한 치료가 필요하지 않은 상태입니다.,5
1281, 경미한 발목 통증을 겪고 있지만 일상 생활에 큰 지장이 없습니다.,5
1282,"피부에 작은 자극을 겪고 있는 사람, 큰 불편함은 없습니다.",5
1283, 약간의 발목 통증을 겪고 있으며 특별한 치료가 필요하지 않은 상태입니다.,5
1284,"상지에 가벼운 염좌가 있으며, 큰 불편함은 없고 상태는 안정적입니다.",5
1285, 약간의 발목 통증을 느끼고 있으며 활동에 큰 지장이 없는 상태입니다.,5
1286, 약간의 발목 붓기를 겪고 있지만 큰 불편함은 없습니다.,5
1287,"경미한 피부 발진을 보이고 있는 사람, 상태는 안정적입니다.",5
1288, 약간의 손목 통증을 겪고 있지만 큰 불편함은 없는 상태입니다.,5
1289, 약간의 발목 붓기와 통증을 겪고 있지만 상태는 안정적입니다.,5
1290,"발목에 경미한 부상이 있으며, 상태는 안정적입니다.",5
1291, 약간의 발목 염좌를 겪고 있지만 큰 불편함은 없습니다.,5
1292, 약간의 손목 통증을 겪고 있지만 상태는 안정적입니다.,5
1293, 경미한 발목 부상을 겪고 있지만 치료가 필요하지 않은 상태입니다.,5
1294, 약간의 팔꿈치 염좌로 인한 불편함을 겪고 있습니다.,5
1295, 약간의 손목 통증을 겪고 있지만 상태는 안정적이고 큰 불편함은 없습니다.,5
1296,"경미한 피부 발진을 보이고 있는 사람, 특별한 치료 없이 상태는 안정적입니다.",5
1297, 약간의 발목 붓기와 함께 경미한 통증을 겪고 있습니다.,5
1298, 약간의 발목 통증을 겪고 있으며 상태는 안정적입니다.,5
1299,"상지에 경미한 상처가 있으며, 특별한 치료 없이 상태는 안정적입니다.",5
1300, 약간의 발목 통증을 느끼고 있지만 상태는 안정적입니다.,5
1301, 약간의 발목 염좌를 겪고 있지만 특별한 치료가 필요하지 않은 상태입니다.,5
1302, 경미한 손목 통증을 겪고 있지만 특별한 치료 없이 상태는 안정적입니다.,5
1303,심각한 호흡곤란으로 숨을 쉬기 어려워하며 피부가 푸르스름하게 변색된 상태,1
1304,얼굴이 창백하고 식은땀을 흘리며 맥박이 거의 잡히지 않는 쇼크 상태,1
1305,"바닥에 쓰러져 의식을 잃었고, 주변의 소리에 반응하지 않으며, 몸이 움직이지 않는 상태",1
1306,심한 호흡곤란으로 숨을 쉬지 못해 곤란해하는 상태,1
1307,심각한 쇼크로 인해 혈압이 떨어지고 의식을 잃을 위험에 있는 상태,1
1308,의식을 잃고 반응이 없으며 몸이 축 늘어져 있는 상태,1
1309,심각한 호흡곤란으로 인해 가슴을 크게 오르내리며 숨을 쉬기 힘든 상태,1
1310,쇼크 상태로 혈압이 급격히 떨어지며 의식을 잃을 위험에 있는 상태,1
1311,"의식을 잃고 반응이 없으며, 주변 자극에 전혀 반응하지 않는 상태",1
1312,경련을 일으키며 몸이 떨리고 혼란스러운 상태,1
1313,자신이나 타인에게 해를 끼칠 구체적인 계획이나 충동을 억제하지 못하는 상태,1
1314,중증 호흡곤란을 겪고 있는 사람이며 생명이 위급한 상황입니다.,1
1315,쇼크 상태로 생명이 위급한 사람입니다,1
1316,무의식(GCS 3-8) 상태인 사람로 심각한 의식 저하가 있습니다.,1
1317,중증 호흡곤란을 겪고 있는 사람로 생명이 위급한 상황입니다.,1
1318,호흡곤란으로 인해 심하게 헐떡이며 숨을 쉬기 어려운 상태,1
1319,의식을 잃고 전혀 움직이지 않으며 외부 자극에 반응하지 않는 상태,1
1320,얼굴이 푸르스름하게 변하고 호흡이 멈출 위기에 처한 상태,1
1321,혈압이 급격히 떨어지고 생명을 위협받는 쇼크 상태,1
1322,바닥에 쓰러져 있으며 피부가 차갑고 창백한 상태,1
1323,심각한 호흡곤란으로 인해 의식을 잃을 위험에 있는 상태,1
1324,갑작스러운 심장마비로 인해 반응이 없고 의식이 없는 상태,1
1325,극심한 통증과 쇼크로 인해 혼란스러워하고 맥박이 잡히지 않는 상태,1
1326,경련을 일으키며 의식이 점점 흐려지는 상태,1
1327,타인에게 신체적으로 위험을 가할 가능성이 있는 흥분 상태,1
1328,건강한 상태에서 갑작스럽게 공격적이고 위험한 행동을 보이는 사람,1
1329,싸움 중 부상을 입고 의식을 잃을 위험에 있는 상태,1
1330,중증 호흡곤란으로 인해 산소포화도가 급격히 떨어지고 있는 상태,1
1331,쇼크로 인해 혈압이 60/40 이하로 떨어진 매우 위급한 상태,1
1332,무의식 상태에서 전혀 반응하지 않으며 심각한 의식 저하를 보이는 상태,1
1333,심한 호흡곤란으로 인해 말조차 할 수 없는 위급한 상태,1
1334,쇼크로 인해 생명이 위급하며 즉각적인 응급 처치가 필요한 상태,1
1335,의식을 잃은 사람이 주변 소음과 자극에도 전혀 반응하지 않는 상태,1
1336,피부가 푸르스름하고 혈압이 급격히 떨어지는 심각한 쇼크 상태,1
1337,경련을 동반한 의식 상실로 인해 사람이 위급한 상태에 있는 상황,1
1338,심장마비로 의식이 없고 맥박과 호흡이 없는 상태입니다. 즉각적인 응급조치가 필요합니다.,1
1339,교통사고로 인해 피해자가 차량에 깔려 있으며 다량의 출혈이 관찰됩니다. 생명 위협 상태로 긴급조치가 필요합니다.,1
1340,남성가 심한 두통을 호소하며 의식이 저하되고 있는 상태입니다. 즉시 응급실로 이송해야 합니다.,1
1341,"낙상으로 인해 두개골 골절이 의심되며, 사람는 의식이 없고 출혈이 심한 상태입니다.",1
1342,여성이 교통사고로 가슴 통증을 호소하며 의식이 점차 흐려지는 상태입니다. 응급조치가 필요합니다.,1
1343,화재 현장에서 발견된 사람이 심한 화상과 의식 저하를 보이고 있습니다. 긴급히 치료가 필요합니다.,1
1344,익수로 인해  의식이 없고 숨을 쉬지 않는 상태입니다. 심폐소생술이 필요합니다.,1
1345,사람이 심한 가슴 통증을 호소하며 혈압이 급격히 떨어지고 의식이 혼미한 상태입니다.,1
1346,바닥에 쓰러진 남성이 의식이 없고 맥박이 약하게 느껴지며 호흡이 불규칙합니다. 긴급 치료가 필요합니다.,1
1347,중증 탈수 상태로 인해  의식을 잃고 심한 전신 경련을 보이고 있습니다.,1
1348,화학물질 노출로 인해  숨을 쉬지 못하며 피부에 심한 화상이 발생했습니다.,1
1349,산소 부족으로 인해  파랗게 변하며 의식을 잃은 상태입니다. 즉각적인 산소 공급이 필요합니다.,1
1350,추락 사고로 인해 척추 손상이 의심되며  움직이지 못하고 의식이 없습니다.,1
1351,심각한 교통사고로 인해 사람의 하체가 부러지고 다량의 출혈이 발생하고 있습니다.,1
1352,중증 패혈증  고열과 의식 혼미를 보이며 혈압이 급격히 떨어지고 있습니다.,1
1353,화상 사고로 인해 피부가 심하게 손상되고  통증으로 의식을 잃은 상태입니다.,1
